wojewodztwo;powiat_miasto;liczba_przypadkow;liczba_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;Ca³y kraj;8427;2.20;541;139;402;11865;10438;202361;65831;9266;55706;859;t0000;2021-04-28
dolnoœl¹skie;boles³awiecki;24;2.67;2;0;2;40;45;684;150;25;123;2;t0201;2021-04-28
dolnoœl¹skie;dzier¿oniowski;30;2.98;4;0;4;33;29;519;137;33;100;4;t0202;2021-04-28
dolnoœl¹skie;g³ogowski;34;3.83;1;0;1;33;27;621;160;34;126;0;t0203;2021-04-28
dolnoœl¹skie;górowski;7;2.02;1;0;1;10;14;245;35;7;28;0;t0204;2021-04-28
dolnoœl¹skie;jaworski;24;4.81;0;0;0;30;11;319;83;27;56;0;t0205;2021-04-28
dolnoœl¹skie;jeleniogórski;25;3.94;3;0;3;11;10;345;130;28;101;1;t0206;2021-04-28
dolnoœl¹skie;kamiennogórski;2;0.46;0;0;0;4;3;110;45;3;42;0;t0207;2021-04-28
dolnoœl¹skie;k³odzki;27;1.72;5;0;5;29;11;450;174;30;143;1;t0208;2021-04-28
dolnoœl¹skie;legnicki;29;5.25;0;0;0;24;20;525;96;30;65;1;t0209;2021-04-28
dolnoœl¹skie;lubañski;17;3.14;5;5;0;30;32;390;61;20;39;2;t0210;2021-04-28
dolnoœl¹skie;lubiñski;58;5.47;0;0;0;41;33;673;229;60;167;2;t0211;2021-04-28
dolnoœl¹skie;lwówecki;14;3.06;0;0;0;27;21;269;75;20;48;7;t0212;2021-04-28
dolnoœl¹skie;milicki;7;1.90;0;0;0;16;4;134;65;9;55;1;t0213;2021-04-28
dolnoœl¹skie;oleœnicki;36;3.35;1;1;0;26;41;533;177;36;137;4;t0214;2021-04-28
dolnoœl¹skie;o³awski;23;2.99;0;0;0;34;18;609;164;26;132;6;t0215;2021-04-28
dolnoœl¹skie;polkowicki;21;3.33;0;0;0;29;33;636;113;21;91;1;t0216;2021-04-28
