wojewodztwo;powiat_miasto;liczba_przypadkow;liczba_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
³ódzkie;sieradzki;2;0.17;0;0;0;6;0;122;108;2;105;1;t1014;2021-06-23
³ódzkie;skierniewicki;0;0;0;0;0;0;0;95;30;0;30;0;t1015;2021-06-23
³ódzkie;tomaszowski;0;0;0;0;0;2;3;149;144;0;143;1;t1016;2021-06-23
³ódzkie;wieluñski;0;0;0;0;0;4;2;55;74;0;74;0;t1017;2021-06-23
³ódzkie;wieruszowski;0;0;0;0;0;1;1;33;31;0;31;0;t1018;2021-06-23
³ódzkie;zduñskowolski;0;0;0;0;0;16;0;32;68;0;68;0;t1019;2021-06-23
³ódzkie;zgierski;2;0.12;0;0;0;20;2;219;232;2;230;0;t1020;2021-06-23
³ódzkie;brzeziñski;0;0;0;0;0;3;0;39;42;0;42;0;t1021;2021-06-23
³ódzkie;£ódŸ;6;0.09;0;0;0;147;11;1567;1297;12;1283;2;t1061;2021-06-23
³ódzkie;Piotrków Trybunalski;0;0;0;0;0;6;0;62;88;0;88;0;t1062;2021-06-23
³ódzkie;Skierniewice;1;0.21;0;0;0;4;0;79;50;1;49;0;t1063;2021-06-23
ma³opolskie;bocheñski;1;0.09;0;0;0;2;1;77;101;1;100;0;t1201;2021-06-23
ma³opolskie;brzeski;0;0;0;0;0;1;1;37;98;0;98;0;t1202;2021-06-23
ma³opolskie;chrzanowski;0;0;0;0;0;6;0;72;110;0;110;0;t1203;2021-06-23
ma³opolskie;d¹browski;0;0;0;0;0;2;0;45;45;0;45;0;t1204;2021-06-23
ma³opolskie;gorlicki;0;0;0;0;0;2;0;64;118;0;117;1;t1205;2021-06-23
ma³opolskie;krakowski;0;0;1;1;0;11;2;438;333;0;333;0;t1206;2021-06-23
ma³opolskie;limanowski;0;0;0;0;0;2;1;57;108;0;108;0;t1207;2021-06-23
ma³opolskie;miechowski;0;0;0;0;0;2;0;39;25;0;25;0;t1208;2021-06-23
ma³opolskie;myœlenicki;0;0;0;0;0;5;0;79;90;0;90;0;t1209;2021-06-23
ma³opolskie;nowos¹decki;0;0;0;0;0;3;1;81;145;0;145;0;t1210;2021-06-23
ma³opolskie;nowotarski;0;0;0;0;0;6;1;105;162;1;160;1;t1211;2021-06-23
ma³opolskie;olkuski;1;0.09;0;0;0;2;0;73;104;1;103;0;t1212;2021-06-23
ma³opolskie;oœwiêcimski;0;0;0;0;0;10;0;92;104;0;103;1;t1213;2021-06-23
ma³opolskie;proszowicki;0;0;0;0;0;2;0;75;35;0;35;0;t1214;2021-06-23
ma³opolskie;suski;0;0;0;0;0;1;0;34;93;0;93;0;t1215;2021-06-23
ma³opolskie;tarnowski;0;0;0;0;0;6;0;93;192;0;191;1;t1216;2021-06-23
ma³opolskie;tatrzañski;0;0;0;0;0;0;0;59;128;0;127;1;t1217;2021-06-23
ma³opolskie;wadowicki;0;0;0;0;0;7;0;87;143;0;143;0;t1218;2021-06-23
ma³opolskie;wielicki;0;0;0;0;0;3;0;128;126;0;126;0;t1219;2021-06-23
ma³opolskie;Kraków;4;0.05;0;0;0;65;6;1237;1108;6;1100;2;t1261;2021-06-23
ma³opolskie;Nowy S¹cz;0;0;0;0;0;4;0;49;52;0;52;0;t1262;2021-06-23
ma³opolskie;Tarnów;1;0.09;0;0;0;6;0;63;97;1;96;0;t1263;2021-06-23
mazowieckie;bia³obrzeski;0;0;0;0;0;2;0;896;47;0;47;0;t1401;2021-06-23
mazowieckie;ciechanowski;0;0;0;0;0;1;2;77;73;0;73;0;t1402;2021-06-23
mazowieckie;garwoliñski;1;0.09;0;0;0;1;0;96;135;1;134;0;t1403;2021-06-23
mazowieckie;gostyniñski;1;0.22;0;0;0;5;0;233;36;1;34;1;t1404;2021-06-23
mazowieckie;grodziski;0;0;0;0;0;5;1;278;160;0;160;0;t1405;2021-06-23
mazowieckie;grójecki;0;0;0;0;0;1;3;6880;268;2;266;0;t1406;2021-06-23
mazowieckie;kozienicki;0;0;1;0;1;6;0;233;60;0;60;0;t1407;2021-06-23
mazowieckie;legionowski;2;0.17;0;0;0;9;0;185;144;2;141;1;t1408;2021-06-23
mazowieckie;lipski;0;0;0;0;0;1;0;57;28;0;28;0;t1409;2021-06-23
mazowieckie;³osicki;1;0.33;0;0;0;1;0;262;42;1;41;0;t1410;2021-06-23
mazowieckie;makowski;0;0;0;0;0;1;0;38;36;0;36;0;t1411;2021-06-23
mazowieckie;miñski;1;0.06;0;0;0;5;2;146;164;1;162;1;t1412;2021-06-23
mazowieckie;m³awski;0;0;0;0;0;0;0;68;168;0;168;0;t1413;2021-06-23
mazowieckie;nowodworski;0;0;0;0;0;2;0;219;90;0;90;0;t1414;2021-06-23
mazowieckie;ostro³êcki;0;0;0;0;0;6;1;43;64;0;64;0;t1415;2021-06-23
mazowieckie;ostrowski;0;0;0;0;0;0;0;18;58;0;57;1;t1416;2021-06-23
mazowieckie;otwocki;0;0;0;0;0;6;1;256;222;0;222;0;t1417;2021-06-23
mazowieckie;piaseczyñski;1;0.05;0;0;0;5;0;803;278;1;277;0;t1418;2021-06-23
mazowieckie;p³ocki;0;0;0;0;0;5;0;327;88;0;88;0;t1419;2021-06-23
mazowieckie;p³oñski;0;0;0;0;0;4;1;1330;99;0;99;0;t1420;2021-06-23
mazowieckie;pruszkowski;0;0;0;0;0;11;1;467;354;1;352;1;t1421;2021-06-23
mazowieckie;przasnyski;0;0;0;0;0;3;2;15;50;0;50;0;t1422;2021-06-23
mazowieckie;przysuski;0;0;0;0;0;0;0;84;24;0;24;0;t1423;2021-06-23
mazowieckie;pu³tuski;0;0;0;0;0;5;0;40;37;0;37;0;t1424;2021-06-23
mazowieckie;radomski;0;0;0;0;0;6;0;278;148;0;148;0;t1425;2021-06-23
mazowieckie;siedlecki;0;0;1;1;0;5;2;704;70;0;70;0;t1426;2021-06-23
mazowieckie;sierpecki;0;0;0;0;0;5;0;22;50;0;50;0;t1427;2021-06-23
mazowieckie;sochaczewski;0;0;0;0;0;6;1;587;80;0;80;0;t1428;2021-06-23
mazowieckie;soko³owski;1;0.19;0;0;0;3;2;34;46;1;45;0;t1429;2021-06-23
mazowieckie;szyd³owiecki;0;0;0;0;0;0;0;32;35;0;35;0;t1430;2021-06-23
mazowieckie;warszawski zachodni;0;0;0;0;0;5;0;257;177;1;176;0;t1432;2021-06-23
mazowieckie;wêgrowski;0;0;0;0;0;2;1;34;50;0;49;1;t1433;2021-06-23
mazowieckie;wo³omiñski;0;0;0;0;0;14;2;530;346;0;345;1;t1434;2021-06-23
mazowieckie;wyszkowski;0;0;0;0;0;4;0;48;57;0;57;0;t1435;2021-06-23
mazowieckie;zwoleñski;0;0;0;0;0;13;0;426;41;0;41;0;t1436;2021-06-23
mazowieckie;¿uromiñski;0;0;0;0;0;1;0;11;27;0;27;0;t1437;2021-06-23
mazowieckie;¿yrardowski;0;0;0;0;0;0;0;265;97;0;97;0;t1438;2021-06-23
mazowieckie;Ostro³êka;0;0;0;0;0;0;1;12;43;0;43;0;t1461;2021-06-23
mazowieckie;P³ock;0;0;0;0;0;13;0;183;118;0;116;2;t1462;2021-06-23
mazowieckie;Radom;2;0.09;0;0;0;19;1;188;265;3;262;0;t1463;2021-06-23
mazowieckie;Siedlce;1;0.13;0;0;0;8;1;81;105;1;104;0;t1464;2021-06-23
mazowieckie;Warszawa;3;0.02;0;0;0;111;13;4420;3410;4;3399;7;t1465;2021-06-23
opolskie;brzeski;1;0.11;0;0;0;1;1;84;83;1;80;2;t1601;2021-06-23
opolskie;g³ubczycki;0;0;0;0;0;0;0;17;22;0;22;0;t1602;2021-06-23
opolskie;kêdzierzyñsko-kozielski;0;0;0;0;0;3;1;43;75;0;75;0;t1603;2021-06-23
opolskie;kluczborski;0;0;0;0;0;2;0;29;58;0;58;0;t1604;2021-06-23
opolskie;krapkowicki;0;0;0;0;0;1;0;29;53;0;53;0;t1605;2021-06-23
opolskie;namys³owski;0;0;0;0;0;0;0;24;28;0;28;0;t1606;2021-06-23
opolskie;nyski;1;0.07;0;0;0;11;2;93;169;1;168;0;t1607;2021-06-23
opolskie;oleski;0;0;0;0;0;3;0;15;54;0;54;0;t1608;2021-06-23
opolskie;opolski;1;0.08;0;0;0;6;0;108;138;1;136;1;t1609;2021-06-23
opolskie;prudnicki;0;0;0;0;0;2;4;31;43;1;42;0;t1610;2021-06-23
opolskie;strzelecki;0;0;0;0;0;1;0;55;74;1;73;0;t1611;2021-06-23
opolskie;Opole;1;0.08;0;0;0;15;0;630;320;1;317;2;t1661;2021-06-23
podkarpackie;bieszczadzki;0;0;0;0;0;1;0;11;24;0;24;0;t1801;2021-06-23
podkarpackie;brzozowski;0;0;0;0;0;0;0;16;39;0;39;0;t1802;2021-06-23
podkarpackie;dêbicki;0;0;0;0;0;8;4;82;112;0;112;0;t1803;2021-06-23
podkarpackie;jaros³awski;0;0;0;0;0;3;0;96;121;0;121;0;t1804;2021-06-23
podkarpackie;jasielski;1;0.09;0;0;0;7;1;27;154;1;153;0;t1805;2021-06-23
podkarpackie;kolbuszowski;0;0;0;0;0;1;1;73;53;0;53;0;t1806;2021-06-23
podkarpackie;kroœnieñski;0;0;1;0;1;5;0;52;79;0;79;0;t1807;2021-06-23
podkarpackie;le¿ajski;0;0;0;0;0;1;0;56;59;0;59;0;t1808;2021-06-23
podkarpackie;lubaczowski;0;0;0;0;0;1;0;87;46;0;46;0;t1809;2021-06-23
podkarpackie;³añcucki;0;0;0;0;0;3;0;31;61;0;61;0;t1810;2021-06-23
podkarpackie;mielecki;0;0;0;0;0;3;1;102;133;5;127;1;t1811;2021-06-23
podkarpackie;ni¿añski;0;0;0;0;0;4;0;42;66;0;66;0;t1812;2021-06-23
podkarpackie;przemyski;0;0;0;0;0;2;0;82;76;0;76;0;t1813;2021-06-23
podkarpackie;przeworski;0;0;0;0;0;1;0;17;51;0;51;0;t1814;2021-06-23
podkarpackie;ropczycko-sêdziszowski;0;0;0;0;0;1;0;15;59;0;59;0;t1815;2021-06-23
podkarpackie;rzeszowski;0;0;0;0;0;1;0;73;147;0;147;0;t1816;2021-06-23
podkarpackie;sanocki;0;0;0;0;0;1;1;61;113;0;112;1;t1817;2021-06-23
podkarpackie;stalowowolski;1;0.09;0;0;0;4;0;96;125;1;124;0;t1818;2021-06-23
podkarpackie;strzy¿owski;0;0;0;0;0;1;0;9;39;0;39;0;t1819;2021-06-23
podkarpackie;tarnobrzeski;0;0;0;0;0;1;1;27;57;0;57;0;t1820;2021-06-23
podkarpackie;leski;0;0;0;0;0;0;0;26;26;0;26;0;t1821;2021-06-23
podkarpackie;Krosno;0;0;0;0;0;2;0;57;54;0;53;1;t1861;2021-06-23
podkarpackie;Przemyœl;0;0;0;0;0;2;0;70;95;0;94;1;t1862;2021-06-23
podkarpackie;Rzeszów;1;0.05;0;0;0;4;0;246;268;1;267;0;t1863;2021-06-23
podkarpackie;Tarnobrzeg;0;0;0;0;0;0;0;10;52;0;52;0;t1864;2021-06-23
podlaskie;augustowski;2;0.35;0;0;0;1;0;18;53;2;51;0;t2001;2021-06-23
podlaskie;bia³ostocki;0;0;0;0;0;3;0;72;123;0;123;0;t2002;2021-06-23
podlaskie;bielski;1;0.18;0;0;0;2;1;52;63;1;62;0;t2003;2021-06-23
podlaskie;grajewski;0;0;0;0;0;0;0;21;40;0;40;0;t2004;2021-06-23
podlaskie;hajnowski;0;0;0;0;0;3;0;19;49;0;49;0;t2005;2021-06-23
podlaskie;kolneñski;0;0;0;0;0;0;0;13;27;0;27;0;t2006;2021-06-23
podlaskie;³om¿yñski;0;0;0;0;0;0;1;32;39;0;39;0;t2007;2021-06-23
podlaskie;moniecki;1;0.25;0;0;0;0;0;12;36;1;35;0;t2008;2021-06-23
podlaskie;sejneñski;0;0;0;0;0;0;0;11;23;0;23;0;t2009;2021-06-23
podlaskie;siemiatycki;0;0;0;0;0;2;0;38;37;0;37;0;t2010;2021-06-23
podlaskie;sokólski;0;0;0;0;0;1;0;61;56;0;56;0;t2011;2021-06-23
podlaskie;suwalski;1;0.28;0;0;0;2;1;19;44;2;42;0;t2012;2021-06-23
podlaskie;wysokomazowiecki;0;0;0;0;0;0;0;27;48;0;48;0;t2013;2021-06-23
podlaskie;zambrowski;1;0.23;0;0;0;2;0;57;54;2;52;0;t2014;2021-06-23
podlaskie;Bia³ystok;3;0.10;0;0;0;27;3;230;365;4;361;0;t2061;2021-06-23
podlaskie;£om¿a;0;0;0;0;0;0;0;66;76;1;75;0;t2062;2021-06-23
podlaskie;Suwa³ki;1;0.14;0;0;0;2;0;53;86;2;84;0;t2063;2021-06-23
pomorskie;bytowski;0;0;0;0;0;3;1;31;89;0;89;0;t2201;2021-06-23
pomorskie;chojnicki;0;0;0;0;0;12;0;99;81;0;81;0;t2202;2021-06-23
pomorskie;cz³uchowski;0;0;0;0;0;2;2;53;49;0;49;0;t2203;2021-06-23
pomorskie;gdañski;0;0;0;0;0;8;2;129;172;1;171;0;t2204;2021-06-23
pomorskie;kartuski;1;0.07;0;0;0;6;2;167;153;1;151;1;t2205;2021-06-23
pomorskie;koœcierski;1;0.14;0;0;0;3;0;43;101;1;99;1;t2206;2021-06-23
pomorskie;kwidzyñski;0;0;0;0;0;4;0;42;84;0;83;1;t2207;2021-06-23
pomorskie;lêborski;0;0;0;0;0;1;0;62;60;0;60;0;t2208;2021-06-23
pomorskie;malborski;0;0;0;0;0;4;0;15;66;0;65;1;t2209;2021-06-23
pomorskie;nowodworski;1;0.28;0;0;0;2;0;40;36;1;35;0;t2210;2021-06-23
pomorskie;pucki;1;0.11;0;0;0;8;0;112;102;1;101;0;t2211;2021-06-23
pomorskie;s³upski;1;0.10;0;0;0;0;0;95;101;1;99;1;t2212;2021-06-23
pomorskie;starogardzki;1;0.08;0;0;0;5;2;55;85;1;84;0;t2213;2021-06-23
pomorskie;tczewski;0;0;0;0;0;3;0;106;137;0;137;0;t2214;2021-06-23
pomorskie;wejherowski;0;0;1;0;1;12;2;191;239;0;239;0;t2215;2021-06-23
pomorskie;sztumski;2;0.49;0;0;0;0;0;25;34;2;32;0;t2216;2021-06-23
pomorskie;Gdañsk;1;0.02;0;0;0;30;1;1048;799;3;794;2;t2261;2021-06-23
pomorskie;Gdynia;0;0;1;0;1;11;2;187;285;0;285;0;t2262;2021-06-23
pomorskie;S³upsk;1;0.11;0;0;0;6;0;93;199;1;198;0;t2263;2021-06-23
pomorskie;Sopot;1;0.28;0;0;0;2;0;66;64;2;62;0;t2264;2021-06-23
œl¹skie;bêdziñski;0;0;0;0;0;8;0;104;162;0;162;0;t2401;2021-06-23
œl¹skie;bielski;0;0;0;0;0;12;0;116;146;0;144;2;t2402;2021-06-23
œl¹skie;cieszyñski;2;0.11;1;0;1;5;2;120;177;2;173;2;t2403;2021-06-23
œl¹skie;czêstochowski;1;0.07;1;0;1;2;2;67;122;1;121;0;t2404;2021-06-23
œl¹skie;gliwicki;1;0.09;0;0;0;4;1;96;122;1;121;0;t2405;2021-06-23
œl¹skie;k³obucki;0;0;0;0;0;8;0;76;64;0;64;0;t2406;2021-06-23
œl¹skie;lubliniecki;0;0;0;0;0;1;0;31;89;0;88;1;t2407;2021-06-23
œl¹skie;miko³owski;0;0;0;0;0;3;1;56;139;0;139;0;t2408;2021-06-23
œl¹skie;myszkowski;0;0;0;0;0;1;2;68;94;0;94;0;t2409;2021-06-23
œl¹skie;pszczyñski;0;0;0;0;0;2;0;78;99;0;99;0;t2410;2021-06-23
œl¹skie;raciborski;0;0;1;0;1;1;1;31;89;0;89;0;t2411;2021-06-23
œl¹skie;rybnicki;0;0;0;0;0;3;0;40;85;0;84;1;t2412;2021-06-23
œl¹skie;tarnogórski;0;0;0;0;0;10;0;84;167;0;167;0;t2413;2021-06-23
œl¹skie;bieruñsko-lêdziñski;0;0;0;0;0;2;0;24;69;1;68;0;t2414;2021-06-23
œl¹skie;wodzis³awski;0;0;0;0;0;10;0;81;187;0;185;2;t2415;2021-06-23
œl¹skie;zawierciañski;0;0;0;0;0;3;0;40;167;0;166;1;t2416;2021-06-23
œl¹skie;¿ywiecki;0;0;0;0;0;4;0;92;134;0;130;4;t2417;2021-06-23
œl¹skie;Bielsko-Bia³a;0;0;0;0;0;7;0;137;158;0;158;0;t2461;2021-06-23
