wojewodztwo;powiat_miasto;liczba_przypadkow;liczba_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
kujawsko-pomorskie;aleksandrowski;0;0;0;0;0;0;0;18;27;1;26;0;t0401;2021-06-19
kujawsko-pomorskie;brodnicki;0;0;0;0;0;0;0;20;46;1;45;0;t0402;2021-06-19
kujawsko-pomorskie;bydgoski;2;0.17;0;0;0;2;0;90;111;2;109;0;t0403;2021-06-19
kujawsko-pomorskie;che³miñski;0;0;0;0;0;0;0;26;20;0;20;0;t0404;2021-06-19
kujawsko-pomorskie;golubsko-dobrzyñski;1;0.22;0;0;0;0;0;13;23;1;22;0;t0405;2021-06-19
kujawsko-pomorskie;grudzi¹dzki;0;0;0;0;0;0;0;17;24;0;23;1;t0406;2021-06-19
kujawsko-pomorskie;inowroc³awski;1;0.06;0;0;0;1;1;93;79;1;78;0;t0407;2021-06-19
kujawsko-pomorskie;lipnowski;0;0;0;0;0;0;5;94;45;0;44;1;t0408;2021-06-19
kujawsko-pomorskie;mogileñski;0;0;0;0;0;0;0;15;26;0;26;0;t0409;2021-06-19
kujawsko-pomorskie;nakielski;0;0;0;0;0;5;0;69;53;0;53;0;t0410;2021-06-19
kujawsko-pomorskie;radziejowski;0;0;0;0;0;0;0;27;15;0;15;0;t0411;2021-06-19
kujawsko-pomorskie;rypiñski;0;0;0;0;0;0;0;10;35;0;35;0;t0412;2021-06-19
kujawsko-pomorskie;sêpoleñski;0;0;0;0;0;0;2;18;23;0;23;0;t0413;2021-06-19
kujawsko-pomorskie;œwiecki;0;0;0;0;0;1;1;77;76;0;74;2;t0414;2021-06-19
kujawsko-pomorskie;toruñski;0;0;0;0;0;3;0;50;80;0;80;0;t0415;2021-06-19
kujawsko-pomorskie;tucholski;0;0;0;0;0;0;0;27;25;0;25;0;t0416;2021-06-19
kujawsko-pomorskie;w¹brzeski;0;0;0;0;0;0;0;9;8;0;8;0;t0417;2021-06-19
kujawsko-pomorskie;w³oc³awski;0;0;0;0;0;0;0;37;54;0;54;0;t0418;2021-06-19
kujawsko-pomorskie;¿niñski;0;0;0;0;0;0;0;34;38;0;38;0;t0419;2021-06-19
kujawsko-pomorskie;Bydgoszcz;3;0.09;0;0;0;6;2;322;334;4;325;5;t0461;2021-06-19
kujawsko-pomorskie;Grudzi¹dz;2;0.21;0;0;0;0;0;84;69;2;66;1;t0462;2021-06-19
kujawsko-pomorskie;Toruñ;2;0.10;0;0;0;1;0;103;95;2;93;0;t0463;2021-06-19
kujawsko-pomorskie;W³oc³awek;0;0;0;0;0;0;0;90;77;0;77;0;t0464;2021-06-19
lubelskie;bialski;0;0;0;0;0;4;1;161;88;0;88;0;t0601;2021-06-19
lubelskie;bi³gorajski;0;0;0;0;0;3;0;607;70;0;70;0;t0602;2021-06-19
lubelskie;che³mski;0;0;0;0;0;0;4;167;53;0;53;0;t0603;2021-06-19
lubelskie;hrubieszowski;0;0;0;0;0;1;1;37;44;0;44;0;t0604;2021-06-19
lubelskie;janowski;0;0;0;0;0;0;1;13;41;0;41;0;t0605;2021-06-19
lubelskie;krasnostawski;0;0;0;0;0;0;2;124;54;0;54;0;t0606;2021-06-19
lubelskie;kraœnicki;0;0;0;0;0;0;2;113;65;0;65;0;t0607;2021-06-19
lubelskie;lubartowski;0;0;0;0;0;5;0;555;64;0;64;0;t0608;2021-06-19
lubelskie;lubelski;2;0.13;0;0;0;0;4;276;137;2;135;0;t0609;2021-06-19
lubelskie;³êczyñski;0;0;0;0;0;0;0;892;52;0;52;0;t0610;2021-06-19
lubelskie;³ukowski;1;0.09;0;0;0;0;2;489;54;1;53;0;t0611;2021-06-19
lubelskie;opolski;0;0;0;0;0;0;1;389;30;0;30;0;t0612;2021-06-19
lubelskie;parczewski;0;0;0;0;0;0;1;57;30;0;30;0;t0613;2021-06-19
lubelskie;pu³awski;0;0;0;0;0;5;1;588;76;0;76;0;t0614;2021-06-19
lubelskie;radzyñski;1;0.17;0;0;0;0;0;58;46;1;44;1;t0615;2021-06-19
lubelskie;rycki;0;0;0;0;0;2;0;399;28;0;28;0;t0616;2021-06-19
lubelskie;œwidnicki;1;0.14;0;0;0;0;1;54;69;1;68;0;t0617;2021-06-19
lubelskie;tomaszowski;1;0.12;0;0;0;0;0;220;66;1;65;0;t0618;2021-06-19
lubelskie;w³odawski;0;0;0;0;0;0;1;21;24;0;24;0;t0619;2021-06-19
lubelskie;zamojski;0;0;0;0;0;0;1;109;86;0;85;1;t0620;2021-06-19
lubelskie;Bia³a Podlaska;2;0.35;0;0;0;0;0;88;68;2;66;0;t0661;2021-06-19
lubelskie;Che³m;1;0.16;0;0;0;1;1;70;48;1;47;0;t0662;2021-06-19
lubelskie;Lublin;2;0.06;0;0;0;2;5;298;450;2;445;3;t0663;2021-06-19
lubelskie;Zamoœæ;0;0;0;0;0;0;3;42;60;0;60;0;t0664;2021-06-19
lubuskie;gorzowski;0;0;0;0;0;0;0;133;41;0;41;0;t0801;2021-06-19
lubuskie;kroœnieñski;0;0;0;0;0;0;1;53;33;0;33;0;t0802;2021-06-19
lubuskie;miêdzyrzecki;0;0;0;0;0;0;0;51;35;0;35;0;t0803;2021-06-19
lubuskie;nowosolski;0;0;0;0;0;1;2;75;53;0;53;0;t0804;2021-06-19
lubuskie;s³ubicki;1;0.21;0;0;0;0;0;84;31;1;30;0;t0805;2021-06-19
lubuskie;strzelecko-drezdenecki;0;0;0;0;0;0;0;19;16;0;16;0;t0806;2021-06-19
lubuskie;sulêciñski;0;0;0;0;0;0;0;37;21;0;21;0;t0807;2021-06-19
lubuskie;œwiebodziñski;0;0;0;0;0;0;0;74;45;0;45;0;t0808;2021-06-19
lubuskie;zielonogórski;0;0;0;0;0;3;1;79;42;0;42;0;t0809;2021-06-19
lubuskie;¿agañski;0;0;0;0;0;0;1;30;44;0;44;0;t0810;2021-06-19
lubuskie;¿arski;1;0.10;0;0;0;1;0;58;56;1;55;0;t0811;2021-06-19
lubuskie;wschowski;0;0;0;0;0;0;0;26;26;0;26;0;t0812;2021-06-19
lubuskie;Gorzów Wielkopolski;0;0;0;0;0;0;2;215;79;0;79;0;t0861;2021-06-19
lubuskie;Zielona Góra;0;0;0;0;0;0;1;232;118;0;118;0;t0862;2021-06-19
³ódzkie;be³chatowski;0;0;0;0;0;7;1;81;87;0;87;0;t1001;2021-06-19
³ódzkie;kutnowski;0;0;0;0;0;0;1;99;49;0;49;0;t1002;2021-06-19
³ódzkie;³aski;0;0;0;0;0;4;0;68;32;0;32;0;t1003;2021-06-19
³ódzkie;³êczycki;0;0;0;0;0;0;0;78;21;0;20;1;t1004;2021-06-19
³ódzkie;³owicki;1;0.13;0;0;0;1;0;373;57;1;54;2;t1005;2021-06-19
³ódzkie;³ódzki wschodni;0;0;0;0;0;16;1;103;89;0;89;0;t1006;2021-06-19
³ódzkie;opoczyñski;0;0;0;0;0;0;1;28;56;0;56;0;t1007;2021-06-19
³ódzkie;pabianicki;0;0;0;0;0;12;2;151;120;1;119;0;t1008;2021-06-19
³ódzkie;pajêczañski;0;0;0;0;0;0;0;56;43;0;43;0;t1009;2021-06-19
³ódzkie;piotrkowski;1;0.11;0;0;0;2;1;100;50;1;49;0;t1010;2021-06-19
³ódzkie;poddêbicki;1;0.24;0;0;0;0;1;62;25;1;24;0;t1011;2021-06-19
³ódzkie;radomszczañski;1;0.09;0;0;0;0;2;80;75;1;73;1;t1012;2021-06-19
³ódzkie;rawski;0;0;0;0;0;1;0;981;51;0;50;1;t1013;2021-06-19
³ódzkie;sieradzki;0;0;0;0;0;0;3;131;109;0;109;0;t1014;2021-06-19
³ódzkie;skierniewicki;1;0.26;0;0;0;0;0;108;21;1;20;0;t1015;2021-06-19
³ódzkie;tomaszowski;1;0.09;0;0;0;0;3;196;78;1;77;0;t1016;2021-06-19
³ódzkie;wieluñski;0;0;0;0;0;0;1;63;44;0;44;0;t1017;2021-06-19
³ódzkie;wieruszowski;0;0;0;0;0;0;0;21;17;0;17;0;t1018;2021-06-19
³ódzkie;zduñskowolski;0;0;0;0;0;0;0;28;37;0;37;0;t1019;2021-06-19
³ódzkie;zgierski;2;0.12;0;0;0;11;0;247;220;3;217;0;t1020;2021-06-19
³ódzkie;brzeziñski;0;0;0;0;0;0;0;36;13;0;13;0;t1021;2021-06-19
³ódzkie;£ódŸ;4;0.06;0;0;0;104;14;1864;991;4;984;3;t1061;2021-06-19
³ódzkie;Piotrków Trybunalski;1;0.14;0;0;0;3;1;106;60;1;59;0;t1062;2021-06-19
³ódzkie;Skierniewice;0;0;0;0;0;0;0;89;41;0;41;0;t1063;2021-06-19
ma³opolskie;bocheñski;0;0;0;0;0;6;0;75;103;0;103;0;t1201;2021-06-19
ma³opolskie;brzeski;0;0;0;0;0;2;0;47;106;0;106;0;t1202;2021-06-19
ma³opolskie;chrzanowski;1;0.08;0;0;0;0;0;69;78;1;77;0;t1203;2021-06-19
ma³opolskie;d¹browski;0;0;0;0;0;0;0;36;76;0;76;0;t1204;2021-06-19
ma³opolskie;gorlicki;0;0;0;0;0;0;1;67;124;0;123;1;t1205;2021-06-19
ma³opolskie;krakowski;0;0;0;0;0;1;0;368;478;0;478;0;t1206;2021-06-19
ma³opolskie;limanowski;0;0;0;0;0;5;0;69;173;0;173;0;t1207;2021-06-19
ma³opolskie;miechowski;0;0;0;0;0;2;2;48;19;0;19;0;t1208;2021-06-19
ma³opolskie;myœlenicki;2;0.16;0;0;0;21;2;89;114;3;111;0;t1209;2021-06-19
ma³opolskie;nowos¹decki;1;0.05;0;0;0;6;0;114;173;1;172;0;t1210;2021-06-19
ma³opolskie;nowotarski;0;0;0;0;0;17;1;121;180;0;180;0;t1211;2021-06-19
ma³opolskie;olkuski;0;0;0;0;0;1;0;43;80;0;80;0;t1212;2021-06-19
ma³opolskie;oœwiêcimski;0;0;0;0;0;0;5;93;92;0;91;1;t1213;2021-06-19
ma³opolskie;proszowicki;0;0;0;0;0;0;1;72;39;0;39;0;t1214;2021-06-19
ma³opolskie;suski;0;0;0;0;0;1;0;51;67;0;67;0;t1215;2021-06-19
ma³opolskie;tarnowski;0;0;0;0;0;3;1;81;183;0;183;0;t1216;2021-06-19
ma³opolskie;tatrzañski;0;0;0;0;0;0;0;55;78;0;78;0;t1217;2021-06-19
ma³opolskie;wadowicki;0;0;0;0;0;0;2;95;117;0;117;0;t1218;2021-06-19
ma³opolskie;wielicki;0;0;0;0;0;1;4;136;124;0;124;0;t1219;2021-06-19
ma³opolskie;Kraków;3;0.04;0;0;0;10;9;1184;952;3;946;3;t1261;2021-06-19
ma³opolskie;Nowy S¹cz;0;0;0;0;0;0;0;32;44;0;44;0;t1262;2021-06-19
ma³opolskie;Tarnów;0;0;0;0;0;0;0;75;97;0;97;0;t1263;2021-06-19
mazowieckie;bia³obrzeski;0;0;0;0;0;0;0;878;29;0;29;0;t1401;2021-06-19
mazowieckie;ciechanowski;0;0;0;0;0;1;2;119;45;0;45;0;t1402;2021-06-19
mazowieckie;garwoliñski;0;0;0;0;0;2;1;74;81;0;81;0;t1403;2021-06-19
mazowieckie;gostyniñski;1;0.22;0;0;0;0;0;335;22;1;21;0;t1404;2021-06-19
mazowieckie;grodziski;0;0;0;0;0;0;1;403;74;0;74;0;t1405;2021-06-19
mazowieckie;grójecki;0;0;0;0;0;0;5;6891;187;0;187;0;t1406;2021-06-19
mazowieckie;kozienicki;0;0;0;0;0;3;1;425;53;0;52;1;t1407;2021-06-19
mazowieckie;legionowski;1;0.08;0;0;0;0;1;173;109;1;108;0;t1408;2021-06-19
mazowieckie;lipski;0;0;0;0;0;0;0;76;36;0;36;0;t1409;2021-06-19
mazowieckie;³osicki;0;0;0;0;0;0;0;233;23;0;23;0;t1410;2021-06-19
mazowieckie;makowski;0;0;0;0;0;0;0;48;10;0;10;0;t1411;2021-06-19
mazowieckie;miñski;1;0.06;0;0;0;0;0;179;115;1;113;1;t1412;2021-06-19
mazowieckie;m³awski;0;0;0;0;0;0;0;91;31;0;31;0;t1413;2021-06-19
mazowieckie;nowodworski;0;0;0;0;0;0;0;349;90;0;90;0;t1414;2021-06-19
mazowieckie;ostro³êcki;0;0;0;0;0;13;0;52;41;0;41;0;t1415;2021-06-19
mazowieckie;ostrowski;0;0;0;0;0;0;0;14;29;0;29;0;t1416;2021-06-19
mazowieckie;otwocki;0;0;0;0;0;0;2;271;138;0;137;1;t1417;2021-06-19
mazowieckie;piaseczyñski;0;0;0;0;0;0;1;919;276;0;276;0;t1418;2021-06-19
mazowieckie;p³ocki;1;0.09;0;0;0;0;0;619;66;1;64;1;t1419;2021-06-19
mazowieckie;p³oñski;0;0;0;0;0;3;0;2270;62;0;62;0;t1420;2021-06-19
mazowieckie;pruszkowski;0;0;0;0;0;3;0;541;252;0;251;1;t1421;2021-06-19
mazowieckie;przasnyski;0;0;0;0;0;0;0;30;16;0;16;0;t1422;2021-06-19
mazowieckie;przysuski;0;0;0;0;0;0;0;110;34;0;34;0;t1423;2021-06-19
mazowieckie;pu³tuski;0;0;0;0;0;0;0;46;26;0;26;0;t1424;2021-06-19
mazowieckie;radomski;0;0;0;0;0;3;2;305;164;0;164;0;t1425;2021-06-19
mazowieckie;siedlecki;0;0;0;0;0;0;1;637;42;0;42;0;t1426;2021-06-19
mazowieckie;sierpecki;0;0;0;0;0;0;0;13;19;0;18;1;t1427;2021-06-19
mazowieckie;sochaczewski;1;0.12;0;0;0;1;2;787;62;1;61;0;t1428;2021-06-19
mazowieckie;soko³owski;0;0;0;0;0;0;2;49;29;0;29;0;t1429;2021-06-19
mazowieckie;szyd³owiecki;0;0;0;0;0;0;0;38;46;0;46;0;t1430;2021-06-19
mazowieckie;warszawski zachodni;0;0;0;0;0;0;3;293;144;0;144;0;t1432;2021-06-19
mazowieckie;wêgrowski;0;0;0;0;0;0;0;36;36;0;36;0;t1433;2021-06-19
mazowieckie;wo³omiñski;0;0;0;0;0;2;6;636;224;0;221;3;t1434;2021-06-19
mazowieckie;wyszkowski;0;0;0;0;0;0;0;45;34;0;34;0;t1435;2021-06-19
mazowieckie;zwoleñski;1;0.28;0;0;0;3;0;734;20;1;19;0;t1436;2021-06-19
mazowieckie;¿uromiñski;0;0;0;0;0;0;0;10;28;0;28;0;t1437;2021-06-19
mazowieckie;¿yrardowski;0;0;0;0;0;0;1;220;72;0;72;0;t1438;2021-06-19
mazowieckie;Ostro³êka;0;0;0;0;0;0;0;13;26;0;26;0;t1461;2021-06-19
mazowieckie;P³ock;0;0;0;0;0;0;0;225;77;0;77;0;t1462;2021-06-19
mazowieckie;Radom;2;0.09;0;0;0;8;2;238;227;2;225;0;t1463;2021-06-19
mazowieckie;Siedlce;0;0;0;0;0;0;0;102;73;0;73;0;t1464;2021-06-19
mazowieckie;Warszawa;7;0.04;0;0;0;3;14;4693;2857;9;2844;4;t1465;2021-06-19
opolskie;brzeski;0;0;0;0;0;0;1;69;46;0;46;0;t1601;2021-06-19
opolskie;g³ubczycki;0;0;0;0;0;1;0;21;28;0;28;0;t1602;2021-06-19
opolskie;kêdzierzyñsko-kozielski;0;0;0;0;0;0;0;52;63;0;63;0;t1603;2021-06-19
opolskie;kluczborski;0;0;0;0;0;0;0;28;41;0;41;0;t1604;2021-06-19
opolskie;krapkowicki;0;0;0;0;0;0;0;37;38;0;38;0;t1605;2021-06-19
opolskie;namys³owski;0;0;0;0;0;0;0;39;22;0;22;0;t1606;2021-06-19
opolskie;nyski;0;0;0;0;0;0;3;86;112;0;112;0;t1607;2021-06-19
opolskie;oleski;0;0;0;0;0;0;0;15;47;0;47;0;t1608;2021-06-19
opolskie;opolski;0;0;0;0;0;0;1;110;165;1;164;0;t1609;2021-06-19
opolskie;prudnicki;1;0.18;0;0;0;0;0;33;57;2;54;1;t1610;2021-06-19
opolskie;strzelecki;0;0;0;0;0;1;0;50;53;0;53;0;t1611;2021-06-19
opolskie;Opole;2;0.16;0;0;0;3;2;672;236;2;234;0;t1661;2021-06-19
podkarpackie;bieszczadzki;0;0;0;0;0;0;0;12;23;0;22;1;t1801;2021-06-19
podkarpackie;brzozowski;0;0;0;0;0;1;0;13;38;0;38;0;t1802;2021-06-19
podkarpackie;dêbicki;0;0;0;0;0;1;0;67;134;19;115;0;t1803;2021-06-19
podkarpackie;jaros³awski;0;0;0;0;0;2;1;109;140;0;140;0;t1804;2021-06-19
podkarpackie;jasielski;0;0;0;0;0;2;0;22;123;1;122;0;t1805;2021-06-19
podkarpackie;kolbuszowski;1;0.16;0;0;0;0;0;25;85;6;79;0;t1806;2021-06-19
podkarpackie;kroœnieñski;0;0;0;0;0;23;1;55;65;0;65;0;t1807;2021-06-19
podkarpackie;le¿ajski;0;0;0;0;0;1;0;53;31;0;31;0;t1808;2021-06-19
podkarpackie;lubaczowski;0;0;0;0;0;0;2;46;40;0;40;0;t1809;2021-06-19
podkarpackie;³añcucki;0;0;0;0;0;1;0;36;80;0;80;0;t1810;2021-06-19
podkarpackie;mielecki;1;0.07;0;0;0;0;1;79;263;15;248;0;t1811;2021-06-19
podkarpackie;ni¿añski;0;0;0;0;0;0;0;54;71;9;62;0;t1812;2021-06-19
podkarpackie;przemyski;0;0;0;0;0;1;0;78;61;0;61;0;t1813;2021-06-19
podkarpackie;przeworski;0;0;0;0;0;0;0;26;65;0;65;0;t1814;2021-06-19
podkarpackie;ropczycko-sêdziszowski;0;0;0;0;0;4;1;16;65;0;65;0;t1815;2021-06-19
podkarpackie;rzeszowski;3;0.18;0;0;0;0;0;63;156;3;153;0;t1816;2021-06-19
podkarpackie;sanocki;0;0;0;0;0;0;3;35;74;0;74;0;t1817;2021-06-19
podkarpackie;stalowowolski;1;0.09;0;0;0;0;1;77;104;21;82;1;t1818;2021-06-19
podkarpackie;strzy¿owski;0;0;0;0;0;2;0;10;41;0;41;0;t1819;2021-06-19
podkarpackie;tarnobrzeski;0;0;0;0;0;0;0;28;74;6;67;1;t1820;2021-06-19
podkarpackie;leski;0;0;0;0;0;1;0;23;18;0;18;0;t1821;2021-06-19
podkarpackie;Krosno;0;0;0;0;0;7;0;82;37;0;37;0;t1861;2021-06-19
podkarpackie;Przemyœl;0;0;0;0;0;0;0;82;53;0;53;0;t1862;2021-06-19
podkarpackie;Rzeszów;2;0.10;0;0;0;0;1;270;284;2;282;0;t1863;2021-06-19
podkarpackie;Tarnobrzeg;0;0;0;0;0;0;0;21;78;15;63;0;t1864;2021-06-19
podlaskie;augustowski;0;0;0;0;0;0;0;16;22;0;22;0;t2001;2021-06-19
podlaskie;bia³ostocki;0;0;0;0;0;0;3;78;129;0;129;0;t2002;2021-06-19
podlaskie;bielski;1;0.18;0;0;0;0;0;54;40;1;39;0;t2003;2021-06-19
podlaskie;grajewski;0;0;0;0;0;0;0;20;17;0;17;0;t2004;2021-06-19
podlaskie;hajnowski;0;0;0;0;0;0;0;22;27;0;27;0;t2005;2021-06-19
podlaskie;kolneñski;0;0;0;0;0;0;0;17;21;0;21;0;t2006;2021-06-19
podlaskie;³om¿yñski;1;0.20;0;0;0;0;1;21;27;1;26;0;t2007;2021-06-19
podlaskie;moniecki;0;0;0;0;0;0;0;5;12;0;12;0;t2008;2021-06-19
podlaskie;sejneñski;0;0;0;0;0;0;0;12;9;0;9;0;t2009;2021-06-19
podlaskie;siemiatycki;0;0;0;0;0;0;0;32;12;0;12;0;t2010;2021-06-19
podlaskie;sokólski;0;0;0;0;0;0;1;50;25;0;25;0;t2011;2021-06-19
podlaskie;suwalski;0;0;0;0;0;0;2;23;19;0;19;0;t2012;2021-06-19
podlaskie;wysokomazowiecki;1;0.18;0;0;0;0;0;31;40;1;39;0;t2013;2021-06-19
podlaskie;zambrowski;0;0;0;0;0;0;0;53;26;0;26;0;t2014;2021-06-19
podlaskie;Bia³ystok;0;0;0;0;0;2;0;215;255;1;254;0;t2061;2021-06-19
podlaskie;£om¿a;1;0.16;0;0;0;0;0;55;33;1;32;0;t2062;2021-06-19
podlaskie;Suwa³ki;1;0.14;1;0;1;0;1;55;42;1;41;0;t2063;2021-06-19
pomorskie;bytowski;0;0;0;0;0;1;0;36;62;0;62;0;t2201;2021-06-19
pomorskie;chojnicki;1;0.10;0;0;0;3;0;83;67;1;66;0;t2202;2021-06-19
pomorskie;cz³uchowski;0;0;0;0;0;0;0;57;33;0;33;0;t2203;2021-06-19
pomorskie;gdañski;0;0;0;0;0;0;0;127;184;0;182;2;t2204;2021-06-19
pomorskie;kartuski;0;0;0;0;0;0;0;158;146;0;146;0;t2205;2021-06-19
pomorskie;koœcierski;0;0;0;0;0;0;0;39;104;0;104;0;t2206;2021-06-19
pomorskie;kwidzyñski;1;0.12;0;0;0;0;0;36;38;1;37;0;t2207;2021-06-19
pomorskie;lêborski;0;0;0;0;0;0;0;42;42;0;42;0;t2208;2021-06-19
pomorskie;malborski;0;0;0;0;0;0;0;45;33;0;33;0;t2209;2021-06-19
pomorskie;nowodworski;0;0;0;0;0;0;0;35;40;0;40;0;t2210;2021-06-19
pomorskie;pucki;1;0.11;0;0;0;0;2;117;95;1;92;2;t2211;2021-06-19
pomorskie;s³upski;1;0.10;0;0;0;0;0;96;94;1;93;0;t2212;2021-06-19
pomorskie;starogardzki;0;0;0;0;0;0;0;42;83;0;83;0;t2213;2021-06-19
pomorskie;tczewski;2;0.17;0;0;0;2;3;101;99;2;97;0;t2214;2021-06-19
pomorskie;wejherowski;1;0.05;0;0;0;0;2;208;269;3;261;5;t2215;2021-06-19
pomorskie;sztumski;0;0;0;0;0;0;0;23;28;0;28;0;t2216;2021-06-19
pomorskie;Gdañsk;1;0.02;0;0;0;9;1;1124;743;1;740;2;t2261;2021-06-19
pomorskie;Gdynia;1;0.04;0;0;0;0;7;266;389;1;386;2;t2262;2021-06-19
pomorskie;S³upsk;0;0;0;0;0;0;3;105;134;0;134;0;t2263;2021-06-19
pomorskie;Sopot;0;0;0;0;0;0;0;79;71;0;69;2;t2264;2021-06-19
œl¹skie;bêdziñski;0;0;0;0;0;8;5;114;152;0;151;1;t2401;2021-06-19
œl¹skie;bielski;0;0;0;0;0;1;0;110;146;0;143;3;t2402;2021-06-19
œl¹skie;cieszyñski;2;0.11;0;0;0;0;3;134;136;2;134;0;t2403;2021-06-19
œl¹skie;czêstochowski;1;0.07;0;0;0;1;0;73;102;2;100;0;t2404;2021-06-19
œl¹skie;gliwicki;2;0.17;0;0;0;0;0;86;116;2;114;0;t2405;2021-06-19
œl¹skie;k³obucki;1;0.12;0;0;0;0;0;61;46;1;45;0;t2406;2021-06-19
œl¹skie;lubliniecki;1;0.13;0;0;0;0;1;41;66;1;65;0;t2407;2021-06-19
œl¹skie;miko³owski;0;0;0;0;0;0;0;44;74;1;73;0;t2408;2021-06-19
œl¹skie;myszkowski;0;0;0;0;0;0;0;81;47;0;47;0;t2409;2021-06-19
œl¹skie;pszczyñski;0;0;0;0;0;0;0;53;97;0;97;0;t2410;2021-06-19
œl¹skie;raciborski;0;0;0;0;0;4;1;34;74;0;72;2;t2411;2021-06-19
œl¹skie;rybnicki;0;0;0;0;0;1;0;55;71;0;70;1;t2412;2021-06-19
œl¹skie;tarnogórski;0;0;0;0;0;3;2;54;140;0;140;0;t2413;2021-06-19
œl¹skie;bieruñsko-lêdziñski;0;0;0;0;0;0;2;24;45;0;45;0;t2414;2021-06-19
œl¹skie;wodzis³awski;1;0.06;0;0;0;9;1;79;149;1;148;0;t2415;2021-06-19
œl¹skie;zawierciañski;1;0.09;0;0;0;0;1;46;78;1;77;0;t2416;2021-06-19
œl¹skie;¿ywiecki;0;0;0;0;0;1;5;97;152;0;151;1;t2417;2021-06-19
œl¹skie;Bielsko-Bia³a;0;0;0;0;0;0;1;158;192;0;190;2;t2461;2021-06-19
